datetime,NO1_label,NO2_label,NO3_label,NO4_label,NO5_label,NO1_pct_hourly_label,NO2_pct_hourly_label,NO3_pct_hourly_label,NO4_pct_hourly_label,NO5_pct_hourly_label,NO1_pct_daily_label,NO2_pct_daily_label,NO3_pct_daily_label,NO4_pct_daily_label,NO5_pct_daily_label
2024-08-28 18:00:00+02:00,0.09034,0.47338,0.10848,0.10848,0.09034,-0.05194668905446531,-0.02165915760757242,-0.013907826561221692,-0.013907826561221692,0.24110454732792985,81.80720466894749,0.0,118.3135439726303,118.3135439726303,81.80720466894749
2024-08-28 19:00:00+02:00,0.07503,0.45689,0.11802,0.11802,0.07503,-0.16947088775736108,-0.03483459377244502,0.0879424778761062,0.0879424778761062,-0.16947088775736108,92.08909370199694,0.0,202.1505376344086,202.1505376344086,92.08909370199694
2024-08-28 20:00:00+02:00,0.05889,0.45347,0.05889,0.05889,0.05889,-0.21511395441823278,-0.007485390356541055,-0.5010167768174886,-0.5010167768174886,-0.21511395441823278,98.01613987895092,0.0,98.01613987895092,98.01613987895092,98.01613987895092
2024-08-28 21:00:00+02:00,0.04464,0.44829,0.04464,0.04464,0.04464,-0.24197656647987775,-0.011423026881601794,-0.24197656647987775,-0.24197656647987775,-0.24197656647987775,240.763358778626,0.0,240.763358778626,240.763358778626,240.763358778626
2024-08-28 22:00:00+02:00,0.02956,0.37467,0.02956,0.02956,0.02956,-0.3378136200716846,-0.16422405139530216,-0.3378136200716846,-0.3378136200716846,-0.3378136200716846,1570.0564971751412,0.0,inf,inf,1570.0564971751412
2024-08-28 23:00:00+02:00,0.01348,0.42519,0.0354,0.0354,0.01348,-0.543978349120433,0.1348386580190568,0.19756427604871463,0.19756427604871463,-0.543978349120433,0.0,0.0,0.0,0.0,0.0
2024-08-29 00:00:00+02:00,0.01137,0.41347,0.0306,0.0306,0.01137,-0.15652818991097928,-0.027564147792751514,-0.13559322033898313,-0.13559322033898313,-0.15652818991097928,0.0,0.0,0.0,0.0,0.0
2024-08-29 01:00:00+02:00,0.01161,0.4157,0.03048,0.03048,0.01161,0.02110817941952514,0.00539337799598516,-0.0039215686274509665,-0.0039215686274509665,0.02110817941952514,0.0,0.0,0.0,0.0,0.0
2024-08-29 02:00:00+02:00,0.01184,0.41312,0.02802,0.02802,0.01184,0.019810508182601216,-0.006206398845321259,-0.0807086614173228,-0.0807086614173228,0.019810508182601216,0.0,0.0,0.0,0.0,0.0
2024-08-29 03:00:00+02:00,0.02087,0.43387,0.02321,0.02321,0.02087,0.7626689189189189,0.05022753679318348,-0.17166309778729472,-0.17166309778729472,0.7626689189189189,0.0,0.0,inf,inf,0.0
2024-08-29 04:00:00+02:00,0.03482,0.45509,0.03482,0.03482,0.02333,0.6684235745088642,0.04890865927581989,0.5002154243860402,0.5002154243860402,0.11787254432199323,inf,0.0,inf,inf,inf
2024-08-29 05:00:00+02:00,0.066,0.46458,0.066,0.066,0.02462,0.8954623779437108,0.02085301808433493,0.8954623779437108,0.8954623779437108,0.055293613373339046,243.75000000000009,0.0,243.75000000000009,243.75000000000009,28.22916666666668
2024-08-29 06:00:00+02:00,0.08183,0.47326,0.08183,0.08183,0.00598,0.23984848484848476,0.018683542124069197,0.23984848484848476,0.23984848484848476,-0.7571080422420796,83.31093189964159,3.23720605558222,83.31093189964159,83.31093189964159,0.0
2024-08-29 07:00:00+02:00,0.11594,0.48475,0.11594,0.11594,0.00598,0.41683978980813885,0.0242784093310231,0.41683978980813885,0.41683978980813885,0.0,122.19241088539673,3.094427903019992,122.19241088539673,122.19241088539673,0.0
2024-08-29 08:00:00+02:00,0.13341,0.47502,0.13341,0.13341,0.00633,0.15068138692427113,-0.02007220216606498,0.15068138692427113,0.15068138692427113,0.058528428093645335,148.94569882440754,0.9757030801607058,148.94569882440754,148.94569882440754,0.0
2024-08-29 09:00:00+02:00,0.11043,0.47068,0.11043,0.11043,0.00633,-0.17225095570047222,-0.009136457412319499,-0.17225095570047222,-0.17225095570047222,0.0,116.5294117647059,3.01823195955262,116.5294117647059,116.5294117647059,0.0
2024-08-29 10:00:00+02:00,0.06272,0.47888,0.06272,0.06272,0.00586,-0.4320383953635788,0.017421602787456525,-0.4320383953635788,-0.4320383953635788,-0.07424960505529221,27.09219858156029,1.7962289819951849,27.09219858156029,27.09219858156029,0.0
2024-08-29 11:00:00+02:00,0.05779,0.49459,0.05779,0.05779,0.00727,-0.07860331632653061,0.032805713331105935,-0.07860331632653061,-0.07860331632653061,0.2406143344709899,24.52057746175393,23.32070014461676,15.441470235717135,15.441470235717135,0.0
2024-08-29 12:00:00+02:00,0.05744,0.49354,0.05744,0.05744,0.01383,-0.006056411143796514,-0.0021229705412564304,-0.006056411143796514,-0.006056411143796514,0.9023383768913342,18.948022364878845,312.00434092996073,0.0,0.0,0.0
2024-08-29 13:00:00+02:00,0.04982,0.49553,0.04982,0.04982,0.01465,-0.1326601671309191,0.004032094663046548,-0.1326601671309191,-0.1326601671309191,0.05929139551699203,5.21647307286166,134.77045529918982,0.0,0.0,0.0
2024-08-29 14:00:00+02:00,0.05006,0.48006,0.05006,0.05006,0.01723,0.004817342432757776,-0.03121909874276041,0.004817342432757776,0.004817342432757776,0.17610921501706467,6.261940140097644,2.096980008507021,0.0,0.0,0.0
2024-08-29 15:00:00+02:00,0.05182,0.4933,0.05182,0.05182,0.01629,0.03515781062724721,0.027579885847602403,0.03515781062724721,0.03515781062724721,-0.054556006964596615,0.0,4.808039603118974,0.0,0.0,0.0
2024-08-29 16:00:00+02:00,0.05803,0.46071,0.06237,0.06237,0.00176,0.11983790042454645,-0.06606527468072165,0.20358934774218462,0.20358934774218462,-0.8919582565991405,0.0,0.0,0.0,0.0,0.0
2024-08-29 17:00:00+02:00,0.05756,0.45485,0.11981,0.11981,0.00082,-0.008099259003963466,-0.012719498165874477,0.9209555876222542,0.9209555876222542,-0.5340909090909092,0.0,0.0,8.908281065357704,8.908281065357704,0.0
2024-08-29 18:00:00+02:00,0.0483,0.45731,0.06741,0.06741,0.00715,-0.16087560806115353,0.005408376387820102,-0.4373591519906519,-0.4373591519906519,7.719512195121952,0.0,0.0,0.0,0.0,0.0
2024-08-29 19:00:00+02:00,0.03716,0.45532,0.06553,0.06553,0.00598,-0.2306418219461699,-0.0043515339703920075,-0.027889037234831493,-0.027889037234831493,-0.1636363636363637,0.0,0.0,0.0,0.0,0.0
2024-08-29 20:00:00+02:00,0.02321,0.45321,0.07936,0.07936,0.00598,-0.37540365984930024,-0.004634103487657026,0.21104837479017236,0.21104837479017236,0.0,0.0,0.0,34.7597215146884,34.7597215146884,0.0
2024-08-29 21:00:00+02:00,0.0109,0.44571,0.04935,0.04935,0.0109,-0.5303748384317105,-0.016548619845104917,-0.37815020161290325,-0.37815020161290325,0.8227424749163879,0.0,0.0,10.5510752688172,10.5510752688172,0.0
2024-08-29 22:00:00+02:00,0.00035,0.46142,0.01981,0.01981,0.00035,-0.9678899082568807,0.03524713378654276,-0.5985815602836879,-0.5985815602836879,-0.9678899082568807,0.0,23.153708596898603,0.0,0.0,0.0
2024-08-29 23:00:00+02:00,0.0,0.48031,0.00023,0.00023,0.0,-1.0,0.04093884096918221,-0.9883897021706209,-0.9883897021706209,-1.0,0.0,12.963616265669463,0.0,0.0,0.0
2024-08-30 00:00:00+02:00,0.0,0.47867,0.00316,0.00316,0.0,,-0.0034144614936187923,12.73913043478261,12.73913043478261,,0.0,15.768979611580036,0.0,0.0,0.0
2024-08-30 01:00:00+02:00,0.0,0.4782,0.00176,0.00176,0.0,,-0.0009818873127623862,-0.44303797468354433,-0.44303797468354433,,0.0,15.034880923743078,0.0,0.0,0.0
2024-08-30 02:00:00+02:00,0.0,0.44178,0.0034,0.0034,0.0,,-0.07616060225846932,0.9318181818181817,0.9318181818181817,,0.0,6.937451587916343,0.0,0.0,0.0
2024-08-30 03:00:00+02:00,0.0,0.47855,0.01792,0.01792,0.0,,0.0832314726787089,4.270588235294118,4.270588235294118,,0.0,10.298015534607142,0.0,0.0,0.0
2024-08-30 04:00:00+02:00,0.0,0.48089,0.01944,0.01944,0.0,,0.004889771183784308,0.0848214285714286,0.0848214285714286,,0.0,5.669208288470418,0.0,0.0,0.0
2024-08-30 05:00:00+02:00,0.00773,0.47949,0.05024,0.05024,0.00773,,-0.0029112686893051354,1.5843621399176957,1.5843621399176957,,0.0,3.2093503809892843,0.0,0.0,0.0
2024-08-30 06:00:00+02:00,0.03408,0.50994,0.12239,0.12239,0.02694,3.408796895213454,0.06350497403491184,1.4361066878980893,1.4361066878980893,2.485122897800776,0.0,7.750496555804398,49.566173774899184,49.566173774899184,350.50167224080263
2024-08-30 07:00:00+02:00,0.04158,0.52563,0.13527,0.13527,0.03455,0.22007042253521125,0.03076832568537502,0.10523735599313677,0.10523735599313677,0.28247958426132147,0.0,8.433212996389905,16.67241676729343,16.67241676729343,477.7591973244147
2024-08-30 08:00:00+02:00,0.04509,0.52189,0.13715,0.13715,0.0431,0.0844155844155845,-0.007115271198371631,0.013898129666592762,0.013898129666592762,0.2474674384949349,0.0,9.866952970401233,2.8033880518701704,2.8033880518701704,580.8846761453398
2024-08-30 09:00:00+02:00,0.04205,0.4871,0.13668,0.13668,0.04193,-0.067420714127301,-0.06666155703309129,-0.0034269048487057807,-0.0034269048487057807,-0.027146171693735455,0.0,3.488569728902857,23.770714479760933,23.770714479760933,562.4012638230648
2024-08-30 10:00:00+02:00,0.03502,0.48101,0.13726,0.13726,0.0246,-0.16718192627824002,-0.012502566208170807,0.004243488440152099,0.004243488440152099,-0.41330789410922963,0.0,0.44478783828934,118.8456632653061,118.8456632653061,319.7952218430034
2024-08-30 11:00:00+02:00,0.03443,0.48277,0.14289,0.14289,0.02659,-0.01684751570531129,0.003658967589031281,0.041017047938219475,0.041017047938219475,0.08089430894308935,0.0,0.0,147.2573109534521,147.2573109534521,265.74965612104535
2024-08-30 12:00:00+02:00,0.03408,0.48148,0.15507,0.15507,0.01605,-0.010165553296543783,-0.0026720798724029216,0.08524039470921707,0.08524039470921707,-0.3963896201579542,0.0,0.0,169.96866295264627,169.96866295264627,16.052060737527096
2024-08-30 13:00:00+02:00,0.0308,0.4823,0.1498,0.1498,0.00878,-0.096244131455399,0.0017030821633297055,-0.033984652092603485,-0.033984652092603485,-0.4529595015576323,0.0,0.0,200.68245684464068,200.68245684464068,0.0
2024-08-30 14:00:00+02:00,0.02752,0.48347,0.19161,0.19161,0.01605,-0.10649350649350653,0.0024258760107815913,0.2791054739652872,0.2791054739652872,0.828018223234624,0.0,0.7103278756822151,282.76068717538953,282.76068717538953,0.0
2024-08-30 15:00:00+02:00,0.03795,0.48417,0.19149,0.19149,0.01464,0.3789970930232558,0.0014478664653443385,-0.0006262721152341388,-0.0006262721152341388,-0.08785046728971957,0.0,0.0,269.5291393284446,269.5291393284446,0.0
2024-08-30 16:00:00+02:00,0.04849,0.49167,0.18868,0.18868,0.01452,0.2777338603425561,0.015490426916165756,-0.014674395529792661,-0.014674395529792661,-0.008196721311475419,0.0,6.720062512209424,202.5172358505692,202.5172358505692,725.0
2024-08-30 17:00:00+02:00,0.05786,0.50256,0.17322,0.17322,0.01663,0.19323571870488765,0.0221490023796449,-0.08193767224931092,-0.08193767224931092,0.14531680440771333,0.521195274496189,10.48917225458943,44.57891661797848,44.57891661797848,1928.0487804878048
2024-08-30 18:00:00+02:00,0.0691,0.52645,0.14675,0.14675,0.0171,0.19426201175250601,0.047536612543775725,-0.1528114536427665,-0.1528114536427665,0.028262176788935722,43.06418219461696,15.118847171502914,117.697670968699,117.697670968699,139.16083916083917
2024-08-30 19:00:00+02:00,0.05165,0.52634,0.13937,0.13937,0.01312,-0.2525325615050651,-0.00020894671858662228,-0.050289608177172096,-0.050289608177172096,-0.23274853801169593,38.99354144241121,15.597821312483529,112.68121471081946,112.68121471081946,119.39799331103676
2024-08-30 20:00:00+02:00,0.04333,0.52599,0.1252,0.1252,0.00679,-0.16108422071636008,-0.0006649694114072568,-0.10167180885412919,-0.10167180885412919,-0.4824695121951219,86.6867729426971,16.0587806976898,57.76209677419355,57.76209677419355,13.545150501672245
2024-08-30 21:00:00+02:00,0.03467,0.50385,0.07226,0.07226,0.00445,-0.19986152780983157,-0.04209205498203372,-0.4228434504792332,-0.4228434504792332,-0.3446244477172312,218.07339449541283,13.044356195732654,46.42350557244175,46.42350557244175,0.0
2024-08-30 22:00:00+02:00,0.02331,0.48874,0.03549,0.03549,0.00105,-0.32766080184597635,-0.029989084052793546,-0.5088569056185995,-0.5088569056185995,-0.7640449438202247,6560.000000000001,5.920853018941541,79.1519434628975,79.1519434628975,200.0
2024-08-30 23:00:00+02:00,0.04621,0.542,0.00477,0.10116,0.04621,0.9824109824109823,0.10897409665670921,-0.8655959425190194,1.8503803888419275,43.00952380952381,0.0,12.843788386666954,1973.913043478261,43882.608695652176,0.0
2024-08-31 00:00:00+02:00,0.04528,0.53199,0.0,0.10128,0.04528,-0.02012551395801776,-0.018468634686346963,-1.0,0.0011862396204032066,-0.02012551395801776,0.0,11.139198194998643,0.0,3105.0632911392404,0.0
2024-08-31 01:00:00+02:00,0.04482,0.52606,0.0,0.10116,0.04482,-0.010159010600706786,-0.011146826068159199,,-0.0011848341232226778,-0.010159010600706786,0.0,10.008364700961936,0.0,5647.727272727273,0.0
2024-08-31 02:00:00+02:00,0.04365,0.52582,0.0,0.0617,0.04365,-0.026104417670682722,-0.00045622172375781034,,-0.39007512850929227,-0.026104417670682722,0.0,19.02304314364616,0.0,1714.7058823529412,0.0
2024-08-31 03:00:00+02:00,0.04226,0.52757,0.00012,0.04354,0.04226,-0.031844215349369986,0.003328135103267238,,-0.29432739059967583,-0.031844215349369986,0.0,10.243443736286697,0.0,142.96875000000006,0.0
2024-08-31 04:00:00+02:00,0.04063,0.53071,0.00477,0.04086,0.04063,-0.03857075248461905,0.00595181682051682,38.75,-0.06155259531465318,-0.03857075248461905,0.0,10.359957578656244,0.0,110.1851851851852,0.0
2024-08-31 05:00:00+02:00,0.04447,0.54596,0.03027,0.04202,0.04447,0.09451144474526219,0.0287350907275159,5.345911949685535,0.028389623103279416,0.09451144474526219,475.2910737386805,13.862645727752398,0.0,0.0,475.2910737386805
2024-08-31 06:00:00+02:00,0.04738,0.54689,0.03388,0.05006,0.04738,0.0654373735102316,0.0017034214960802707,0.11925999339279825,0.19133745835316507,0.0654373735102316,39.02582159624413,7.245950503980869,0.0,0.0,75.87230883444693
2024-08-31 07:00:00+02:00,0.04866,0.58298,0.03551,0.04901,0.04866,0.02701561840439015,0.06599133280915725,0.04811097992916169,-0.020974830203755568,0.02701561840439015,17.027417027417037,10.91071666381296,0.0,0.0,40.83936324167874
2024-08-31 08:00:00+02:00,0.05122,0.60335,0.03562,0.04913,0.05122,0.05260994656802298,0.03494116436241379,0.0030977189524077353,0.002448479902060763,0.05260994656802298,13.595032157906427,15.608653164459962,0.0,0.0,18.839907192575424
2024-08-31 09:00:00+02:00,0.05576,0.49719,0.05576,0.10116,0.05576,0.08863725107379916,-0.17595094058175187,0.5654126895002807,1.0590270710360268,0.08863725107379916,32.60404280618312,2.0714432354752788,0.0,0.0,32.98354400190793
2024-08-31 10:00:00+02:00,0.05727,0.32292,0.05727,0.09988,0.05727,0.02708034433285511,-0.35050986544379414,0.02708034433285511,-0.012653222617635462,0.02708034433285511,63.53512278697886,0.0,0.0,0.0,132.8048780487805
2024-08-31 11:00:00+02:00,0.05029,0.066,0.05029,0.05029,0.05029,-0.1218788196263314,-0.7956150130063173,-0.1218788196263314,-0.4964957949539447,-0.1218788196263314,46.06447865233807,0.0,0.0,0.0,89.13125235050772
2024-08-31 12:00:00+02:00,0.0,0.0,0.03725,0.03725,0.0,-1.0,-1.0,-0.25929608272022275,-0.25929608272022275,-1.0,0.0,0.0,0.0,0.0,0.0
2024-08-31 13:00:00+02:00,0.00407,0.00407,0.10116,0.10116,0.00407,,,1.715704697986577,1.715704697986577,,0.0,0.0,0.0,0.0,0.0
2024-08-31 14:00:00+02:00,0.05041,0.24318,0.10128,0.10128,0.05041,11.385749385749387,58.74938574938575,0.0011862396204032066,0.0011862396204032066,11.385749385749387,83.17587209302326,0.0,0.0,0.0,214.08099688473524
2024-08-31 15:00:00+02:00,0.05832,0.42071,0.10116,0.10116,0.05832,0.15691331085102145,0.7300353647503905,-0.0011848341232226778,-0.0011848341232226778,0.15691331085102145,53.67588932806324,0.0,0.0,0.0,298.3606557377049
2024-08-31 16:00:00+02:00,0.05832,0.52303,0.1,0.1,0.05832,0.0,0.2432079104371183,-0.011466982997232034,-0.011466982997232034,0.0,20.27222107651061,6.378261842292599,0.0,0.0,301.65289256198344
2024-08-31 17:00:00+02:00,0.06112,0.63083,0.1433,0.1433,0.06112,0.0480109739368999,0.20610672427967813,0.43300000000000005,0.43300000000000005,0.0480109739368999,5.634289664707914,25.523320598535506,0.0,0.0,267.52856283824417
2024-08-31 18:00:00+02:00,0.06472,0.60324,0.1447,0.1447,0.06472,0.05890052356020936,-0.04373603030927509,0.00976971388695036,0.00976971388695036,0.05890052356020936,0.0,14.5863804729794,0.0,0.0,278.4795321637427
2024-08-31 19:00:00+02:00,0.06938,0.60324,0.14947,0.14947,0.06938,0.07200247218788625,0.0,0.03296475466482374,0.03296475466482374,0.07200247218788625,34.327202323330106,14.610327924915456,7.246896749659171,7.246896749659171,428.8109756097561
2024-08-31 20:00:00+02:00,0.07951,0.60359,0.15331,0.15331,0.07951,0.1460074949553185,0.0005802002519725846,0.025690774068374944,0.025690774068374944,0.1460074949553185,83.49873067159011,14.75313218882488,22.45207667731628,22.45207667731628,1070.9867452135493
2024-08-31 21:00:00+02:00,0.06112,0.59486,0.15261,0.15261,0.06112,-0.2312916614262357,-0.014463460295896069,-0.004565912204031131,-0.004565912204031131,-0.2312916614262357,76.29074127487743,18.062915550262986,111.19568225851091,111.19568225851091,1273.483146067416
2024-08-31 22:00:00+02:00,0.05716,0.58531,0.15029,0.15029,0.05716,-0.06479057591623039,-0.01605419762633231,-0.01520214926937935,-0.01520214926937935,-0.06479057591623039,145.21664521664525,19.75897205057904,323.47140039447737,323.47140039447737,5343.809523809525
2024-08-31 23:00:00+02:00,0.11184,0.63931,0.15009,0.15009,0.11184,0.9566130160951714,0.0922588030274556,-0.0013307605296427605,-0.0013307605296427605,0.9566130160951714,142.02553559835533,17.953874538745396,3046.5408805031448,48.36892052194544,142.02553559835533
2024-09-01 00:00:00+02:00,0.10694,0.6364,0.14927,0.14927,0.10694,-0.04381258941344779,-0.00455178239038978,-0.005463388633486499,-0.005463388633486499,-0.04381258941344779,136.17491166077738,19.62630876520235,inf,47.38349131121644,136.17491166077738
2024-09-01 01:00:00+02:00,0.10391,0.6364,0.14892,0.14892,0.10391,-0.028333645034598787,0.0,-0.002344744422858036,-0.002344744422858036,-0.028333645034598787,131.83846497099512,20.974793749762387,inf,47.2123368920522,131.83846497099512
2024-09-01 02:00:00+02:00,0.10298,0.6364,0.15126,0.15126,0.10298,-0.008950052930420505,0.0,0.015713134568896114,0.015713134568896114,-0.008950052930420505,135.922107674685,21.03001026967404,inf,145.15397082658023,135.922107674685
2024-09-01 03:00:00+02:00,0.10251,0.6357,0.15522,0.15522,0.10251,-0.004563993008351086,-0.0010999371464486263,0.02618008726695753,0.02618008726695753,-0.004563993008351086,142.56980596308568,20.49585836950547,129250.0,256.49977032613685,142.56980596308568
2024-09-01 04:00:00+02:00,0.10216,0.63441,0.14962,0.14962,0.10216,-0.0034143010438005827,-0.0020292590844738223,-0.03607782502254864,-0.03607782502254864,-0.0034143010438005827,151.43982279104108,19.53986169471087,3036.6876310272537,266.1771904062653,151.43982279104108
2024-09-01 05:00:00+02:00,0.10612,0.63091,0.14717,0.14717,0.10612,0.03876272513703993,-0.0055169369965796244,-0.01637481620104264,-0.01637481620104264,0.03876272513703993,138.6327861479649,15.559747966884018,386.19094813346544,250.23798191337457,138.6327861479649
2024-09-01 06:00:00+02:00,0.13703,0.62088,0.14857,0.14857,0.13703,0.2912740294006786,-0.015897671617187803,0.00951280831691248,0.00951280831691248,0.2912740294006786,189.21485859012245,13.529228912578397,338.5182998819363,196.7838593687575,189.21485859012245
2024-09-01 07:00:00+02:00,0.17481,0.56549,0.17481,0.17481,0.17481,0.27570604977012314,-0.08921208607138242,0.17661708285656585,0.17661708285656585,0.27570604977012314,259.24784217016025,0.0,392.2838637003661,256.6823097327076,259.24784217016025
2024-09-01 08:00:00+02:00,0.20887,0.45144,0.17901,0.17901,0.17901,0.19484011212173225,-0.2016834957293675,0.02402608546421825,0.02402608546421825,0.02402608546421825,307.7899258102304,0.0,402.55474452554745,264.3598615916955,249.492385786802
2024-09-01 09:00:00+02:00,0.11697,0.17388,0.17796,0.17796,0.11697,-0.43998659453248434,-0.6148325358851674,-0.005865594100888161,-0.005865594100888161,-0.3465728171610525,109.77403156384509,0.0,219.15351506456244,75.91933570581257,109.77403156384509
2024-09-01 10:00:00+02:00,0.05621,0.05621,0.17855,0.17855,0.05621,-0.5194494314781568,-0.676731078904992,0.00331535176444131,0.00331535176444131,-0.5194494314781568,0.0,0.0,211.76881438798668,78.7645174209051,0.0
2024-09-01 11:00:00+02:00,0.00268,0.00268,0.18251,0.18251,0.00268,-0.9523216509517879,-0.9523216509517879,0.02217866143937286,0.02217866143937286,-0.9523216509517879,0.0,0.0,262.9150924637105,262.9150924637105,0.0
2024-09-01 12:00:00+02:00,0.00268,0.00268,0.18251,0.18251,0.00268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.9597315436242,389.9597315436242,0.0
2024-09-01 13:00:00+02:00,0.01866,0.01866,0.18029,0.18029,0.01866,5.962686567164178,5.962686567164178,-0.012163717056599688,-0.012163717056599688,5.962686567164178,358.4766584766585,358.4766584766585,78.22261763542903,78.22261763542903,358.4766584766585
2024-09-01 14:00:00+02:00,0.09726,0.16642,0.18251,0.18251,0.09726,4.212218649517685,7.918542336548768,0.012313494924843349,0.012313494924843349,4.212218649517685,92.9379091450109,0.0,80.20339652448658,80.20339652448658,92.9379091450109
2024-09-01 15:00:00+02:00,0.14263,0.31837,0.18298,0.18298,0.14263,0.466481595722805,0.9130513159476021,0.002575201358829604,0.002575201358829604,0.466481595722805,144.5644718792867,0.0,80.88177145116646,80.88177145116646,144.5644718792867
2024-09-01 16:00:00+02:00,0.40724,0.52362,0.18659,0.18659,0.18659,1.855219799481175,0.6446901404026761,0.01972893212372928,0.01972893212372928,0.30821005398583745,598.2853223593964,0.1128042368506498,86.58999999999999,86.58999999999999,219.9417009602195
2024-09-01 17:00:00+02:00,0.4189,0.62415,0.19685,0.19685,0.19685,0.02863176505254894,0.19199037469920932,0.05498686960716004,0.05498686960716004,0.05498686960716004,585.3730366492147,0.0,37.36915561758547,37.36915561758547,222.071335078534
2024-09-01 18:00:00+02:00,0.63243,0.63243,0.19312,0.19312,0.19312,0.5097397947004059,0.013266041816871077,-0.018948437896875725,-0.018948437896875725,-0.018948437896875725,877.1786155747839,4.838870101452164,33.46233586731169,33.46233586731169,198.39307787391843
2024-09-01 19:00:00+02:00,0.63861,0.63861,0.19802,0.19802,0.19802,0.00977183245576585,0.00977183245576585,0.025372825186412484,0.025372825186412484,0.025372825186412484,820.4525799942347,5.863337974935345,32.48143440155216,32.48143440155216,185.41366388008075
2024-09-01 20:00:00+02:00,0.63231,0.63231,0.19312,0.19312,0.18729,-0.009865175928970737,-0.009865175928970737,-0.024744975255024726,-0.024744975255024726,-0.05418644581355414,695.2584580555905,4.758196789211233,25.9669949774966,25.9669949774966,135.55527606590368
2024-09-01 21:00:00+02:00,0.60899,0.60899,0.18787,0.18787,0.18787,-0.03688064398791735,-0.03688064398791735,-0.0271851698425849,-0.0271851698425849,0.0030968017512946755,896.384162303665,2.3753488215714658,23.104645829237946,23.104645829237946,207.3789267015707
2024-09-01 22:00:00+02:00,0.56199,0.56199,0.17796,0.17796,0.17796,-0.07717696513900074,-0.07717696513900074,-0.05274924149677973,-0.05274924149677973,-0.05274924149677973,883.1875437368789,0.0,18.411071927606628,18.411071927606628,211.3365990202939
2024-09-01 23:00:00+02:00,0.15709,0.58986,0.15709,0.15709,0.15709,-0.7204754532998807,0.049591629744301535,-0.11727354461676776,-0.11727354461676776,-0.11727354461676776,40.4595851216023,0.0,4.663868345659283,4.663868345659283,40.4595851216023
2024-09-02 00:00:00+02:00,0.14787,0.57564,0.14787,0.14787,0.14787,-0.05869246928512317,-0.02410741531888927,-0.05869246928512317,-0.05869246928512317,-0.05869246928512317,38.27379839162148,0.0,0.0,0.0,38.27379839162148
2024-09-02 01:00:00+02:00,0.12688,0.57354,0.12688,0.12688,0.12688,-0.14194900926489484,-0.0036481134042108954,-0.14194900926489484,-0.14194900926489484,-0.14194900926489484,22.105668366855923,0.0,0.0,0.0,22.105668366855923
2024-09-02 02:00:00+02:00,0.1221,0.57307,0.11884,0.11884,0.1221,-0.03767339218158883,-0.0008194720507724851,-0.06336696090794447,-0.06336696090794447,-0.03767339218158883,18.56671198290929,0.0,0.0,0.0,18.56671198290929
2024-09-02 03:00:00+02:00,0.12245,0.57867,0.11534,0.11534,0.12245,0.002866502866502918,0.009771930130699547,-0.029451363177381396,-0.029451363177381396,0.002866502866502918,19.451760803824023,0.0,0.0,0.0,19.451760803824023
2024-09-02 04:00:00+02:00,0.12548,0.61879,0.05948,0.05948,0.12548,0.024744793793385123,0.06933139786061138,-0.484307265475984,-0.484307265475984,0.024744793793385123,22.82693813625687,0.0,0.0,0.0,22.82693813625687
2024-09-02 05:00:00+02:00,0.15382,0.63465,0.08502,0.08502,0.15382,0.22585272553394975,0.025630666300360483,0.42938802958977806,0.42938802958977806,0.22585272553394975,44.94911421032795,0.5927945348781938,0.0,0.0,44.94911421032795
2024-09-02 06:00:00+02:00,0.64794,0.64794,0.10204,0.10204,0.64794,3.2123260954362234,0.020940675963129207,0.2001881910138792,0.2001881910138792,3.2123260954362234,372.8453623294168,4.358330112098963,0.0,0.0,372.8453623294168
2024-09-02 07:00:00+02:00,1.04958,1.04958,0.10274,0.10274,1.04958,0.6198722103898509,0.6198722103898509,0.006860054880438948,0.006860054880438948,0.6198722103898509,500.4118757508151,85.60540416276147,0.0,0.0,500.4118757508151
2024-09-02 08:00:00+02:00,0.76211,0.76211,0.10834,0.10834,0.76211,-0.2738905085843861,-0.2738905085843861,0.054506521315943246,0.054506521315943246,-0.2738905085843861,264.8728874419495,68.81756158071946,0.0,0.0,325.73599240265906
2024-09-02 09:00:00+02:00,0.675,0.675,0.10519,0.10519,0.675,-0.11430108514518889,-0.11430108514518889,-0.02907513383791771,-0.02907513383791771,-0.11430108514518889,477.0710438573993,288.19875776397515,0.0,0.0,477.0710438573993
2024-09-02 10:00:00+02:00,0.65144,0.65144,0.10904,0.10904,0.65144,-0.03490370370370377,-0.03490370370370377,0.03660043730392615,0.03660043730392615,-0.03490370370370377,1058.9396904465398,1058.9396904465398,0.0,0.0,1058.9396904465398
2024-09-02 11:00:00+02:00,0.64176,0.64176,0.10018,0.10018,0.64176,-0.014859388431781917,-0.014859388431781917,-0.08125458547322073,-0.08125458547322073,-0.014859388431781917,23846.26865671642,23846.26865671642,0.0,0.0,23846.26865671642
2024-09-02 12:00:00+02:00,0.63698,0.63698,0.10053,0.10053,0.63698,-0.007448267265021236,-0.007448267265021236,0.003493711319624504,0.003493711319624504,-0.007448267265021236,23667.910447761195,23667.910447761195,0.0,0.0,23667.910447761195
2024-09-02 13:00:00+02:00,0.63476,0.63476,0.06951,0.06951,0.63476,-0.0034851957675280376,-0.0034851957675280376,-0.30856460757982684,-0.30856460757982684,-0.0034851957675280376,3301.714898177921,3301.714898177921,0.0,0.0,3301.714898177921
