,NO1,NO2,NO3,NO4,NO5,NO1_pct_hourly,NO2_pct_hourly,NO3_pct_hourly,NO4_pct_hourly,NO5_pct_hourly,NO1_pct_daily,NO2_pct_daily,NO3_pct_daily,NO4_pct_daily,NO5_pct_daily
2024-07-01 00:00:00+02:00,0.40389,0.48731,0.34452,0.34452,0.40389,,,,,,,,,,
2024-07-01 01:00:00+02:00,0.39956,0.49734,0.33688,0.33688,0.39956,0.0,2.058238082534736,0.0,0.0,0.0,,,,,
2024-07-01 02:00:00+02:00,0.39785,0.52697,0.32879,0.32879,0.39785,0.0,5.957694937065194,0.0,0.0,0.0,,,,,
2024-07-01 03:00:00+02:00,0.39683,0.53427,0.32617,0.32617,0.39683,0.0,1.38527809932254,0.0,0.0,0.0,,,,,
2024-07-01 04:00:00+02:00,0.39603,0.52652,0.32879,0.32879,0.39603,0.0,0.0,0.8032621025845454,0.8032621025845454,0.0,,,,,
2024-07-01 05:00:00+02:00,0.39797,0.53267,0.34759,0.34759,0.39797,0.489861879150566,1.168046797842437,5.717935460324219,5.717935460324219,0.489861879150566,,,,,
2024-07-01 06:00:00+02:00,0.40104,0.57005,0.36959,0.36959,0.40104,0.771414930773684,7.017477988247878,6.329296009666541,6.329296009666541,0.771414930773684,,,,,
2024-07-01 07:00:00+02:00,0.40948,0.55113,0.38782,0.38782,0.40948,2.1045282266108023,0.0,4.932492762250074,4.932492762250074,2.1045282266108023,,,,,
2024-07-01 08:00:00+02:00,0.41529,0.55148,0.39888,0.39888,0.41529,1.418872716616182,0.0635058879030259,2.851838481769886,2.851838481769886,1.418872716616182,,,,,
2024-07-01 09:00:00+02:00,0.40822,0.54054,0.40344,0.40344,0.40822,0.0,0.0,1.1432009626955564,1.1432009626955564,0.0,,,,,
2024-07-01 10:00:00+02:00,0.41073,0.5386,0.39774,0.39774,0.41073,0.6148645338297953,0.0,0.0,0.0,0.6148645338297953,,,,,
2024-07-01 11:00:00+02:00,0.4097,0.57039,0.38942,0.38942,0.4097,0.0,5.902339398440404,0.0,0.0,0.0,,,,,
2024-07-01 12:00:00+02:00,0.41347,0.56869,0.3811,0.3811,0.41347,0.9201855015865236,0.0,0.0,0.0,0.9201855015865236,,,,,
2024-07-01 13:00:00+02:00,0.41164,0.46133,0.37802,0.37802,0.41164,0.0,0.0,0.0,0.0,0.0,,,,,
2024-07-01 14:00:00+02:00,0.395,0.395,0.36936,0.36936,0.395,0.0,0.0,0.0,0.0,0.0,,,,,
2024-07-01 15:00:00+02:00,0.37096,0.37096,0.37096,0.37096,0.37096,0.0,0.0,0.4331817197314347,0.4331817197314347,0.0,,,,,
2024-07-01 16:00:00+02:00,0.3974,0.3974,0.37244,0.37244,0.3974,7.127453094673264,7.127453094673264,0.3989648479620467,0.3989648479620467,7.127453094673264,,,,,
2024-07-01 17:00:00+02:00,0.41084,0.48481,0.37722,0.37722,0.41084,3.3819828887770464,21.995470558631112,1.2834282032005095,1.2834282032005095,3.3819828887770464,,,,,
2024-07-01 18:00:00+02:00,0.40891,0.49632,0.38794,0.38794,0.40891,0.0,2.3741259462469744,2.8418429563649816,2.8418429563649816,0.0,,,,,
2024-07-01 19:00:00+02:00,0.40389,0.54327,0.38646,0.38646,0.40389,0.0,9.459622823984535,0.0,0.0,0.0,,,,,
2024-07-01 20:00:00+02:00,0.40651,0.55148,0.38133,0.38133,0.40651,0.648691475401697,1.5112190991587893,0.0,0.0,0.648691475401697,,,,,
2024-07-01 21:00:00+02:00,0.40321,0.57028,0.37221,0.37221,0.40321,0.0,3.409008486255183,0.0,0.0,0.0,,,,,
2024-07-01 22:00:00+02:00,0.40572,0.5443,0.36093,0.36093,0.40572,0.6225044021725745,0.0,0.0,0.0,0.6225044021725745,,,,,
2024-07-01 23:00:00+02:00,0.40423,0.50361,0.3501,0.3501,0.40423,0.0,0.0,0.0,0.0,0.0,,,,,
2024-07-02 00:00:00+02:00,0.40594,0.53951,0.31568,0.31568,0.40594,0.4230264948173134,7.128531998967458,0.0,0.0,0.4230264948173134,0.507563940676925,10.711867189263511,0.0,0.0,0.507563940676925
2024-07-02 01:00:00+02:00,0.40081,0.54042,0.30281,0.30281,0.40081,0.0,0.1686715723526743,0.0,0.0,0.0,0.3128441285413785,8.662082277717452,0.0,0.0,0.3128441285413785
2024-07-02 02:00:00+02:00,0.39888,0.53301,0.29129,0.29129,0.39888,0.0,0.0,0.0,0.0,0.0,0.2588915420384641,1.1461753040969969,0.0,0.0,0.2588915420384641
2024-07-02 03:00:00+02:00,0.39683,0.52447,0.28309,0.28309,0.39683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 04:00:00+02:00,0.39648,0.51045,0.29038,0.29038,0.39648,0.0,0.0,2.575152778268408,2.575152778268408,0.0,0.113627755473078,0.0,0.0,0.0,0.113627755473078
2024-07-02 05:00:00+02:00,0.39865,0.51455,0.30839,0.30839,0.39865,0.547316384180796,0.8032128514056103,6.202217783593911,6.202217783593911,0.547316384180796,0.1708671507902659,0.0,0.0,0.0,0.1708671507902659
2024-07-02 06:00:00+02:00,0.40674,0.51444,0.3158,0.3158,0.40674,2.029349053054053,0.0,2.402801647264829,2.402801647264829,2.029349053054053,1.4213046080191472,0.0,0.0,0.0,1.4213046080191472
2024-07-02 07:00:00+02:00,0.42349,0.43626,0.34486,0.34486,0.42349,4.118109849043616,0.0,9.202026599113356,9.202026599113356,4.118109849043616,3.42141252320014,0.0,0.0,0.0,3.42141252320014
2024-07-02 08:00:00+02:00,0.4325,0.4325,0.34634,0.34634,0.4325,2.1275590923044208,0.0,0.4291596589920399,0.4291596589920399,2.1275590923044208,4.144092080233097,0.0,0.0,0.0,4.144092080233097
2024-07-02 09:00:00+02:00,0.43204,0.43432,0.32879,0.32879,0.43204,0.0,0.4208092485549208,0.0,0.0,0.0,5.835088922639731,0.0,0.0,0.0,5.835088922639731
2024-07-02 10:00:00+02:00,0.41267,0.41267,0.32617,0.32617,0.41267,0.0,0.0,0.0,0.0,0.0,0.4723297543398397,0.0,0.0,0.0,0.4723297543398397
2024-07-02 11:00:00+02:00,0.40549,0.40549,0.3183,0.3183,0.40549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 12:00:00+02:00,0.40264,0.40264,0.33084,0.33084,0.40264,0.0,0.0,3.939679547596597,3.939679547596597,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 13:00:00+02:00,0.3942,0.3942,0.32947,0.32947,0.3942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 14:00:00+02:00,0.38657,0.38657,0.32548,0.32548,0.38657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 15:00:00+02:00,0.37141,0.37141,0.32309,0.32309,0.37141,0.0,0.0,0.0,0.0,0.0,0.1213068794479133,0.1213068794479133,0.0,0.0,0.1213068794479133
2024-07-02 16:00:00+02:00,0.3811,0.3811,0.29688,0.29688,0.3811,2.608976602676272,2.608976602676272,0.0,0.0,2.608976602676272,0.0,0.0,0.0,0.0,0.0
2024-07-02 17:00:00+02:00,0.40059,0.40059,0.30212,0.30212,0.40059,5.1141432694830735,5.1141432694830735,1.765022904877389,1.765022904877389,5.1141432694830735,0.0,0.0,0.0,0.0,0.0
2024-07-02 18:00:00+02:00,0.3999,0.3999,0.30964,0.30964,0.3999,0.0,0.0,2.4890771878723683,2.4890771878723683,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 19:00:00+02:00,0.40822,0.40822,0.31568,0.31568,0.40822,2.080520130032526,2.080520130032526,1.9506523704947651,1.9506523704947651,2.080520130032526,1.072074079576124,0.0,0.0,0.0,1.072074079576124
2024-07-02 20:00:00+02:00,0.42782,0.42782,0.31557,0.31557,0.42782,4.80133261476654,4.80133261476654,0.0,0.0,4.80133261476654,5.242183464121419,0.0,0.0,0.0,5.242183464121419
2024-07-02 21:00:00+02:00,0.42144,0.44218,0.31169,0.31169,0.42144,0.0,3.356551820859255,0.0,0.0,0.0,4.52121723171548,0.0,0.0,0.0,4.52121723171548
2024-07-02 22:00:00+02:00,0.43033,0.43273,0.32788,0.32788,0.43033,2.1094343204252075,0.0,5.194263531072529,5.194263531072529,2.1094343204252075,6.065759637188206,0.0,0.0,0.0,6.065759637188206
2024-07-02 23:00:00+02:00,0.41233,0.44674,0.32001,0.32001,0.41233,0.0,3.237584637071622,0.0,0.0,0.0,2.003809712292504,0.0,0.0,0.0,2.003809712292504
2024-07-03 00:00:00+02:00,0.41291,0.41291,0.29162,0.29162,0.41291,0.1406640312371143,0.0,0.0,0.0,0.1406640312371143,1.717002512686605,0.0,0.0,0.0,1.717002512686605
2024-07-03 01:00:00+02:00,0.4001,0.4001,0.27504,0.27504,0.4001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03 02:00:00+02:00,0.3977,0.3977,0.27127,0.27127,0.3977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03 03:00:00+02:00,0.40239,0.40239,0.28236,0.28236,0.40239,1.1792808649736086,1.1792808649736086,4.0881778302060745,4.0881778302060745,1.1792808649736086,1.4011037471965304,0.0,0.0,0.0,1.4011037471965304
2024-07-03 04:00:00+02:00,0.40227,0.4296,0.29951,0.29951,0.40227,0.0,6.7620964735704,6.07380648817113,6.07380648817113,0.0,1.4603510895883742,0.0,3.1441559336042424,3.1441559336042424,1.4603510895883742
2024-07-03 05:00:00+02:00,0.40319,0.45475,0.33026,0.33026,0.40319,0.2287021154945723,5.854283054003728,10.266769056125003,10.266769056125003,0.2287021154945723,1.1388435971403377,0.0,7.0916696390933565,7.0916696390933565,1.1388435971403377
2024-07-03 06:00:00+02:00,0.41588,0.45989,0.35015,0.35015,0.41588,3.1473994890746315,1.1302913688840066,6.022527705444203,6.022527705444203,3.1473994890746315,2.247135762403518,0.0,10.87713742875238,10.87713742875238,2.247135762403518
2024-07-03 07:00:00+02:00,0.44103,0.45017,0.35712,0.35712,0.44103,6.047417524285836,0.0,1.990575467656708,1.990575467656708,6.047417524285836,4.141774303997736,3.1884655939119044,3.555065823812553,3.555065823812553,4.141774303997736
2024-07-03 08:00:00+02:00,0.44937,0.46926,0.36935,0.36935,0.44937,1.891027821236646,4.2406202101428425,3.424619175627241,3.424619175627241,1.891027821236646,3.9005780346820895,8.499421965317921,6.64376046659354,6.64376046659354,3.9005780346820895
2024-07-03 09:00:00+02:00,0.45269,0.47624,0.39679,0.39679,0.45269,0.7388121147384075,1.4874483228913604,7.429267632327052,7.429267632327052,0.7388121147384075,4.779650032404414,9.651869589242956,20.68189421819397,20.68189421819397,4.779650032404414
2024-07-03 10:00:00+02:00,0.44937,0.47715,0.39061,0.39061,0.44937,0.0,0.1910801276667317,0.0,0.0,0.0,8.893304577507454,15.625075726367331,19.75656866051445,19.75656866051445,8.893304577507454
2024-07-03 11:00:00+02:00,0.4472,0.4472,0.4296,0.4296,0.4472,0.0,0.0,9.981823302014782,9.981823302014782,0.0,10.286320254506888,10.286320254506888,34.967012252591864,34.967012252591864,10.286320254506888
2024-07-03 12:00:00+02:00,0.4344,0.4344,0.43417,0.43417,0.4344,0.0,0.0,1.0637802607076363,1.0637802607076363,0.0,7.88793959864893,7.88793959864893,31.232619997581917,31.232619997581917,7.88793959864893
2024-07-03 13:00:00+02:00,0.44011,0.4408,0.44011,0.44011,0.44011,1.3144567219152803,1.4732965009208066,1.3681276919179195,1.3681276919179195,1.3144567219152803,11.646372399797066,11.821410451547454,33.581206179621816,33.581206179621816,11.646372399797066
2024-07-03 14:00:00+02:00,0.43383,0.45555,0.43383,0.43383,0.43383,0.0,3.3461887477314045,0.0,0.0,0.0,12.225470160643592,17.844116201464153,33.28929580926632,33.28929580926632,12.225470160643592
2024-07-03 15:00:00+02:00,0.42857,0.47212,0.42388,0.42388,0.42857,0.0,3.637361431236963,0.0,0.0,0.0,15.39000026924422,27.11558654855819,31.195642081153864,31.195642081153864,15.39000026924422
2024-07-03 16:00:00+02:00,0.4336,0.46515,0.41954,0.41954,0.4336,1.1736705789019195,0.0,0.0,0.0,1.1736705789019195,13.775911834164267,22.05457885069535,41.316356777149046,41.316356777149046,13.775911834164267
2024-07-03 17:00:00+02:00,0.42982,0.5734,0.41142,0.41142,0.42982,0.0,23.272062775448777,0.0,0.0,0.0,7.296737312464119,43.13887016650442,36.1776777439428,36.1776777439428,7.296737312464119
2024-07-03 18:00:00+02:00,0.42468,0.57832,0.41954,0.41954,0.42468,0.0,0.8580397628182634,1.9736522288658744,1.9736522288658744,0.0,6.196549137284335,44.61615403850963,35.49283038367135,35.49283038367135,6.196549137284335
2024-07-03 19:00:00+02:00,0.42354,0.57946,0.41119,0.41119,0.42354,0.0,0.1971227002351749,0.0,0.0,0.0,3.752878349909361,41.94796923227671,30.255321844906224,30.255321844906224,3.752878349909361
2024-07-03 20:00:00+02:00,0.42239,0.5742,0.40536,0.40536,0.42239,0.0,0.0,0.0,0.0,0.0,0.0,34.21532420176712,28.453275026143167,28.453275026143167,0.0
2024-07-03 21:00:00+02:00,0.42422,0.57123,0.40056,0.40056,0.42422,0.4332488932029532,0.0,0.0,0.0,0.4332488932029532,0.6596431283219406,29.184947306526745,28.512303891687264,28.512303891687264,0.6596431283219406
2024-07-03 22:00:00+02:00,0.42834,0.50642,0.3849,0.3849,0.42834,0.9711941916930034,0.0,0.0,0.0,0.9711941916930034,0.0,17.02909435444735,17.390508722703423,17.390508722703423,0.0
2024-07-03 23:00:00+02:00,0.42674,0.45703,0.36547,0.36547,0.42674,0.0,0.0,0.0,0.0,0.0,3.4947736036669674,2.303353180821044,14.205806068560369,14.205806068560369,3.4947736036669674
2024-07-04 00:00:00+02:00,0.43151,0.4337,0.35793,0.35793,0.43151,1.117776632141343,0.0,0.0,0.0,1.117776632141343,4.5046135961831935,5.034995519604757,22.7384953021055,22.7384953021055,4.5046135961831935
2024-07-04 01:00:00+02:00,0.36356,0.36356,0.34439,0.34439,0.36356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.21451425247236,25.21451425247236,0.0
2024-07-04 02:00:00+02:00,0.29433,0.29433,0.29433,0.29433,0.29433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5007557046485,8.5007557046485,0.0
2024-07-04 03:00:00+02:00,0.20032,0.20032,0.20032,0.20032,0.20032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-04 04:00:00+02:00,0.11215,0.11215,0.19366,0.19366,0.14981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-04 05:00:00+02:00,0.11422,0.11422,0.15715,0.15715,0.14441,1.845742309407039,1.845742309407039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-04 06:00:00+02:00,0.30386,0.30386,0.30386,0.30386,0.30386,166.03046751882334,166.03046751882334,93.3566656061088,93.3566656061088,110.41479121944464,0.0,0.0,0.0,0.0,0.0
2024-07-04 07:00:00+02:00,0.34439,0.34439,0.34439,0.34439,0.34439,13.338379516882773,13.338379516882773,13.338379516882773,13.338379516882773,13.338379516882773,0.0,0.0,0.0,0.0,0.0
2024-07-04 08:00:00+02:00,0.34817,0.34817,0.34817,0.34817,0.34817,1.0975928453207162,1.0975928453207162,1.0975928453207162,1.0975928453207162,1.0975928453207162,0.0,0.0,0.0,0.0,0.0
2024-07-04 09:00:00+02:00,0.27493,0.27493,0.27493,0.27493,0.27493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-04 10:00:00+02:00,0.0411,0.0411,0.20147,0.20147,0.2871,0.0,0.0,0.0,0.0,4.426581311606603,0.0,0.0,0.0,0.0,0.0
2024-07-04 11:00:00+02:00,0.0,0.0,0.20502,0.20502,0.29996,0.0,0.0,1.762048940288885,1.762048940288885,4.479275513758263,0.0,0.0,0.0,0.0,0.0
2024-07-04 12:00:00+02:00,0.0,0.0,0.20411,0.20411,0.2871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-04 13:00:00+02:00,0.0,0.0,0.20158,0.20158,0.23097,12826.086956521738,12826.086956521738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-04 14:00:00+02:00,0.0,0.0,0.20124,0.20124,0.22397,279.5660948536832,279.5660948536832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-04 15:00:00+02:00,0.0,0.0,0.20147,0.20147,0.27953,0.0,0.0,0.1142913933611655,0.1142913933611655,24.806893780417028,0.0,0.0,0.0,0.0,0.0
2024-07-04 16:00:00+02:00,0.0,0.0,0.20307,0.20307,0.28699,0.0,0.0,0.7941629026654073,0.7941629026654073,2.668765427682196,0.0,0.0,0.0,0.0,0.0
2024-07-04 17:00:00+02:00,0.01733,0.01733,0.20422,0.20422,0.25542,0.0,0.0,0.5663071847146428,0.5663071847146428,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-04 18:00:00+02:00,0.13454,0.13454,0.20365,0.20365,0.21363,676.341604154645,676.341604154645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-04 19:00:00+02:00,0.35403,0.35403,0.30283,0.30283,0.35403,163.1410732867549,163.1410732867549,48.70120304443899,48.70120304443899,65.72110658615364,0.0,0.0,0.0,0.0,0.0
2024-07-04 20:00:00+02:00,0.41877,0.41877,0.28951,0.28951,0.41877,18.28658588255232,18.28658588255232,0.0,0.0,18.28658588255232,0.0,0.0,0.0,0.0,0.0
2024-07-04 21:00:00+02:00,0.43243,0.43243,0.27344,0.27344,0.43243,3.2619337583876584,3.2619337583876584,0.0,0.0,3.2619337583876584,1.9353165810192865,0.0,0.0,0.0,1.9353165810192865
2024-07-04 22:00:00+02:00,0.43106,0.43106,0.20617,0.20617,0.43106,0.0,0.0,0.0,0.0,0.0,0.6350095718354654,0.0,0.0,0.0,0.6350095718354654
2024-07-04 23:00:00+02:00,0.42463,0.42463,0.15222,0.15222,0.42463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-05 00:00:00+02:00,0.34879,0.34879,0.07929,0.07929,0.34879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-05 01:00:00+02:00,0.22355,0.22355,0.05397,0.05397,0.22355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-05 02:00:00+02:00,0.04721,0.04721,0.04721,0.04721,0.20568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-05 03:00:00+02:00,0.03059,0.03059,0.03942,0.03942,0.23707,0.0,0.0,0.0,0.0,15.26157137300661,0.0,0.0,0.0,0.0,18.345646964856236
2024-07-05 04:00:00+02:00,0.03346,0.03346,0.18276,0.18276,0.23696,9.382151029748286,9.382151029748286,363.62252663622536,363.62252663622536,0.0,0.0,0.0,0.0,0.0,58.17368666978173
2024-07-05 05:00:00+02:00,0.06554,0.06554,0.20751,0.20751,0.23421,95.87567244471012,95.87567244471012,13.542350623768872,13.542350623768872,0.0,0.0,0.0,32.0458160992682,32.0458160992682,62.184059275673405
2024-07-05 06:00:00+02:00,0.23879,0.23879,0.22905,0.22905,0.23879,264.34238632895944,264.34238632895944,10.380222639872771,10.380222639872771,1.955510012382056,0.0,0.0,0.0,0.0,0.0
2024-07-05 07:00:00+02:00,0.34329,0.34329,0.32874,0.32874,0.34329,43.76230160391976,43.76230160391976,43.52324819908316,43.52324819908316,43.76230160391976,0.0,0.0,0.0,0.0,0.0
2024-07-05 08:00:00+02:00,0.36059,0.36059,0.34008,0.34008,0.36059,5.039471001194329,5.039471001194329,3.4495345866033977,3.4495345866033977,5.039471001194329,3.567222908349388,3.567222908349388,0.0,0.0,3.567222908349388
2024-07-05 09:00:00+02:00,0.2813,0.2813,0.30135,0.30135,0.28577,0.0,0.0,0.0,0.0,0.0,2.316953406321609,2.316953406321609,9.609718837522284,9.609718837522284,3.942821809187791
2024-07-05 10:00:00+02:00,0.05019,0.05019,0.30422,0.30422,0.30422,0.0,0.0,0.952380952380949,0.952380952380949,6.456241032998555,22.11678832116788,22.11678832116788,51.00014890554423,51.00014890554423,5.9630790665273326
2024-07-05 11:00:00+02:00,0.00504,0.00504,0.30296,0.30296,0.30296,0.0,0.0,0.0,0.0,0.0,inf,inf,47.77094917569018,47.77094917569018,1.0001333511134858
2024-07-05 12:00:00+02:00,0.00504,0.00504,0.3072,0.3072,0.3072,0.0,0.0,1.3995246897280156,1.3995246897280156,1.3995246897280156,0.0,0.0,50.50707951594726,50.50707951594726,7.001044932079403
2024-07-05 13:00:00+02:00,0.0,0.0,0.30387,0.30387,0.30387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.74412144061908,50.74412144061908,31.56254058968695
2024-07-05 14:00:00+02:00,0.0,0.0,0.30307,0.30307,0.30307,23.913043478260864,23.913043478260864,0.0,0.0,0.0,0.0,0.0,50.60127211290002,50.60127211290002,35.31722998615887
2024-07-05 15:00:00+02:00,0.10794,0.10794,0.30353,0.30353,0.30353,0.0,0.0,0.1517801168047006,0.1517801168047006,0.1517801168047006,0.0,0.0,50.65766615376979,50.65766615376979,8.58584051801239
2024-07-05 16:00:00+02:00,0.30914,0.30914,0.30135,0.30135,0.30914,186.3998517695016,186.3998517695016,0.0,0.0,1.848252232069325,0.0,0.0,48.3971044467425,48.3971044467425,7.7180389560611795
2024-07-05 17:00:00+02:00,0.33791,0.33791,0.30124,0.30124,0.33791,9.306463091156104,9.306463091156104,0.0,0.0,9.306463091156104,1849.8557414887475,1849.8557414887475,47.50758985407892,47.50758985407892,32.29582648187299
2024-07-05 18:00:00+02:00,0.38534,0.38534,0.29837,0.29837,0.38534,14.036281850196808,14.036281850196808,0.0,0.0,14.036281850196808,186.41296268767655,186.41296268767655,46.51117112693348,46.51117112693348,80.37728783410572
2024-07-05 19:00:00+02:00,0.42052,0.42052,0.29562,0.29562,0.42052,9.129599833912906,9.129599833912906,0.0,0.0,9.129599833912906,18.78089427449652,18.78089427449652,0.0,0.0,18.78089427449652
2024-07-05 20:00:00+02:00,0.43324,0.43324,0.26916,0.26916,0.43324,3.0248264054028478,3.0248264054028478,0.0,0.0,3.0248264054028478,3.4553573560665907,3.4553573560665907,0.0,0.0,3.4553573560665907
2024-07-05 21:00:00+02:00,0.43668,0.47311,0.22894,0.22894,0.43668,0.7940171729295509,9.202751361831773,0.0,0.0,0.7940171729295509,0.9828180283514064,9.407302916078898,0.0,0.0,0.9828180283514064
2024-07-05 22:00:00+02:00,0.4353,0.4864,0.22252,0.22252,0.4353,0.0,2.809071886030745,0.0,0.0,0.0,0.9836217695912364,12.83811998329698,7.930348741329962,7.930348741329962,0.9836217695912364
2024-07-05 23:00:00+02:00,0.43175,0.48686,0.21542,0.21542,0.43175,0.0,0.0945723684210531,0.0,0.0,0.0,1.676753879848336,14.655111508843,41.51885428984365,41.51885428984365,1.676753879848336
2024-07-06 00:00:00+02:00,0.43006,0.53131,0.24924,0.24924,0.43006,0.0,9.129934683481888,15.699563643115775,15.699563643115775,0.0,23.30055334155223,52.32948192322026,214.3397654180855,214.3397654180855,23.30055334155223
2024-07-06 01:00:00+02:00,0.42106,0.5304,0.24308,0.24308,0.42106,0.0,0.0,0.0,0.0,0.0,88.35159919481099,137.26235741444864,350.3983694645173,350.3983694645173,88.35159919481099
2024-07-06 02:00:00+02:00,0.41855,0.53006,0.23613,0.23613,0.41855,0.0,0.0,0.0,0.0,0.0,786.5706418131751,1022.7705994492692,400.1694556238085,400.1694556238085,103.4957215091404
2024-07-06 03:00:00+02:00,0.41672,0.48981,0.23191,0.23191,0.41672,0.0,0.0,0.0,0.0,0.0,1262.2752533507685,1501.2095456031386,488.3054287163877,488.3054287163877,75.77930569030242
2024-07-06 04:00:00+02:00,0.39176,0.39176,0.23042,0.23042,0.39176,0.0,0.0,0.0,0.0,0.0,1070.8308427973702,1070.8308427973702,26.077916393083832,26.077916393083832,65.32748143146523
2024-07-06 05:00:00+02:00,0.22746,0.22746,0.22746,0.22746,0.22746,0.0,0.0,0.0,0.0,0.0,247.05523344522427,247.05523344522427,9.613994506288858,9.613994506288858,0.0
2024-07-06 06:00:00+02:00,0.06989,0.06989,0.24114,0.24114,0.1985,0.0,0.0,6.014244262727519,6.014244262727519,0.0,0.0,0.0,5.278323510150607,5.278323510150607,0.0
2024-07-06 07:00:00+02:00,0.06316,0.06316,0.24855,0.24855,0.23316,0.0,0.0,3.072903707389907,3.072903707389907,17.46095717884131,0.0,0.0,0.0,0.0,0.0
2024-07-06 08:00:00+02:00,0.03991,0.03991,0.27557,0.27557,0.24616,0.0,0.0,10.871052102192724,10.871052102192724,5.575570423743348,0.0,0.0,0.0,0.0,0.0
2024-07-06 09:00:00+02:00,0.00376,0.00376,0.28914,0.28914,0.28515,0.0,0.0,4.92433864353885,4.92433864353885,15.839291517712065,0.0,0.0,0.0,0.0,0.0
2024-07-06 10:00:00+02:00,0.0,0.0,0.29758,0.29758,0.28504,0.0,0.0,2.9190011759009598,2.9190011759009598,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-06 11:00:00+02:00,0.0,0.0,0.28116,0.28116,0.28116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-06 12:00:00+02:00,0.0,0.0,0.25984,0.25984,0.25984,47.82608695652175,47.82608695652175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-06 13:00:00+02:00,0.0,0.0,0.25163,0.25163,0.25163,302.9411764705881,302.9411764705881,0.0,0.0,0.0,197.8260869565217,197.8260869565217,0.0,0.0,0.0
2024-07-06 14:00:00+02:00,0.0,0.0,0.25163,0.25163,0.25163,1714.5985401459857,1714.5985401459857,0.0,0.0,0.0,4261.40350877193,4261.40350877193,0.0,0.0,0.0
2024-07-06 15:00:00+02:00,0.0,0.0,0.24798,0.24798,0.24798,24.296057924376505,24.296057924376505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-06 16:00:00+02:00,0.0,0.0,0.24194,0.24194,0.24194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-06 17:00:00+02:00,0.00011,0.00011,0.27557,0.27557,0.27557,0.0,0.0,13.900140530710091,13.900140530710091,13.900140530710091,0.0,0.0,0.0,0.0,0.0
2024-07-06 18:00:00+02:00,0.02212,0.02212,0.28903,0.28903,0.28903,20009.090909090908,20009.090909090908,4.884421381137294,4.884421381137294,4.884421381137294,0.0,0.0,0.0,0.0,0.0
2024-07-06 19:00:00+02:00,0.00502,0.00502,0.27318,0.27318,0.27318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-06 20:00:00+02:00,0.07628,0.07628,0.22575,0.22575,0.22575,1419.5219123505974,1419.5219123505974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-06 21:00:00+02:00,0.11299,0.11299,0.22404,0.22404,0.22404,48.12532773990561,48.12532773990561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-06 22:00:00+02:00,0.20865,0.20865,0.22073,0.22073,0.22073,84.66235950084081,84.66235950084081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-06 23:00:00+02:00,0.16464,0.16464,0.21355,0.21355,0.21355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-07 00:00:00+02:00,0.0,0.0,0.22095,0.22095,0.22095,0.0,0.0,3.4652306251463427,3.4652306251463427,3.4652306251463427,0.0,0.0,0.0,0.0,0.0
